x1,x2,x3,y
0.778661824,4.04632,1.089193374,1
0.822688261,4.667646131,1.099744731,1
0.724217532,4.775505259,1.179762694,1
1.075741274,5.14143218,1.082662462,1
0.812612617,5.023001276,1.115192804,1
0.687614958,4.554554508,1.050986919,1
0.835244305,4.245050519,1.160878075,1
0.839048743,4.394696995,1.079146,1
0.932194028,4.914095049,1.102819414,1
0.946025482,4.213924052,1.141178579,1
1.007737755,4.386950456,1.109148224,1
0.743662068,4.113361621,1.028817675,1
1.074673661,4.583825024,1.197375694,1
1.080834894,4.499512912,1.237455573,1
0.993936699,4.476503734,1.128022754,1
0.944161812,4.549132157,1.066158375,1
0.918664901,4.71673621,1.044671672,1
1.320448602,4.810629127,1.167516578,1
1.149195235,4.984091168,1.108534432,1
1.031745596,4.795650125,1.202336172,1
0.93200486,4.997102983,1.136056044,1
1.17452439,4.213924052,1.085480083,1
0.977155756,4.744670218,1.10079772,1
0.873565341,4.376739418,1.057548168,1
0.976811096,4.217116511,1.157349671,1
0.865082651,4.459743329,1.072269686,1
0.80200143,4.947978833,1.164273722,1
0.708090823,4.549132157,1.100734636,1
0.847110914,4.102188017,1.03051277,1
1.162928693,4.788532743,1.145954775,1
0.822895998,5.156080157,1.087316574,1
0.966642905,4.884340262,1.122988638,1
0.709382452,4.04632,1.055772478,1
0.832589097,4.923447874,1.163207552,1
0.722966274,4.469289272,1.181570755,1
0.832699229,5.275416384,1.083468812,1
0.905695754,4.632934183,1.147342569,1
0.868496691,5.035183909,1.120380926,1
1.286266752,5.296760994,1.217694835,1
1.034313021,5.469274685,1.232987275,1
0.68895386,6.776593386,1.134120052,1
0.923430722,5.12149234,1.227737296,1
1.055551052,4.437396122,1.106160898,1
0.893557709,4.320073286,1.124023017,1
0.760561355,4.442818473,1.081743275,1
0.882868466,4.722310942,1.117505744,1
0.973100985,4.765689662,1.085469833,1
0.821666568,5.150493355,1.125355813,1
0.81822926,5.436049885,1.138049469,1
0.934275431,4.67277666,1.222055417,1
0.775126811,4.817298641,1.074866104,1
1.000973874,4.39828851,1.163084078,1
0.934768202,4.406668713,1.220124064,1
1.026070864,4.505453525,1.211503565,1
1.013330612,4.459578879,1.18571182,1
1.119512596,4.927486096,1.207137198,1
1.194354081,4.457748043,1.201625196,1
1.185715223,5.202037068,1.180967266,1
1.295921709,5.942460833,1.211304679,1
1.339192746,5.597237948,1.262990929,1
0.921755615,4.284306705,1.135577775,1
0.878703622,5.018009446,1.176093696,1
0.945149681,4.507184703,1.232242841,1
1.018162033,4.562722095,1.183377559,1
0.669190563,4.660868192,1.092555906,1
0.776844384,4.940208279,1.004767215,1
0.635382507,4.409462113,1.046377575,1
0.838597471,4.784571922,1.08919187,1
0.894201455,4.459743329,1.13826573,1
0.874528564,4.04632,1.128267621,1
0.948645436,4.328852545,1.088903678,1
0.971425891,4.113361621,1.021247502,1
0.847076096,4.589037884,1.13050597,1
0.907071671,4.421506734,1.114979219,1
0.990391549,4.770924771,1.124326584,1
0.906692698,4.751448157,1.094978198,1
0.898295137,4.094206872,1.013846792,1
1.129074111,5.051944314,0.955083495,1
0.736363777,4.203149506,1.11522219,1
0.928715522,4.15007489,1.085613528,1
0.820064138,4.121741824,1.094149599,1
0.993592824,4.758713811,1.261569603,1
1.120038066,4.185990044,1.199927906,1
0.913628177,5.460933561,1.20271548,1
1.102651804,5.800961531,1.093316761,1
0.821737022,5.70900248,1.059373805,1
0.900565429,5.093434201,1.020600083,1
1.031949669,4.63839318,1.203720844,1
0.923842976,4.931023928,1.181641202,1
0.993169856,4.413452686,1.075465516,1
0.734154253,4.381528105,1.022027924,1
0.786086075,4.437396122,0.954629891,1
0.740363318,6.028812367,0.951969847,1
0.753577967,4.325660087,0.968108253,1
0.854915055,4.71673621,1.076655085,1
0.550878471,4.49326414,1.010491922,1
0.692581933,6.265840314,0.960865665,1
0.687889332,4.772604227,0.93608213,1
1.206143037,4.366686654,1.171377061,1
1.149035485,4.895226586,1.16029338,1
1.064967341,4.278172272,1.117659475,1
1.139185857,4.350937435,1.181759963,1
1.142842668,4.286265972,1.196321336,1
1.162766608,4.446707458,1.135640145,1
0.979150249,4.434200982,1.146645496,1
1.073539971,4.670689843,1.206749176,1
0.997767928,4.675796545,1.163013091,1
0.857551115,4.04632,1.126933409,1
0.80927962,5.222951616,1.193751769,1
0.888113266,5.574268035,1.205258169,1
0.779316721,5.293515449,1.244292826,1
1.028449674,5.004640941,1.16988625,1
0.876560593,5.383729065,1.153997922,1
0.956417913,4.711149408,1.165423346,1
0.900479255,4.04632,1.199359841,1
0.75037401,4.343218607,1.173118606,1
0.817558525,5.209962946,0.982512053,1
0.919569107,4.792555352,1.243029747,1
1.028466246,4.294511299,1.258665844,1
0.968098078,5.321791432,1.243057018,1
0.896431212,5.464755843,1.274724859,1
0.990177679,4.830084252,1.260423956,1
0.893682447,4.701172976,1.244116947,1
1.056793373,5.021180109,1.277666439,1
1.028610958,5.325412886,1.236432711,1
0.980387296,5.098477122,1.225067451,1
1.066366449,5.282931915,1.25339064,1
0.97398673,4.700904816,1.264976425,1
0.895364943,4.727909813,1.104988087,1
1.054715973,4.546993123,1.186647948,1
0.850197462,4.04632,1.15162348,1
0.954302539,5.059914235,1.170900165,1
1.148834278,5.24090887,1.189988751,1
0.87076947,4.158056035,1.153624961,1
0.8943614,4.49326414,1.095820144,1
0.857022747,5.359102924,1.17554683,1
0.886217918,5.383000601,1.147636676,1
1.086794415,4.884361874,1.164013953,1
1.003160876,4.533562889,1.151695297,1
0.636450289,4.04632,1.099422343,1
0.795995316,4.983964143,1.146556073,1
0.803236017,4.647496756,1.193604954,1
0.798766906,5.10500485,1.176418836,1
0.871744413,4.874423473,1.153500345,1
0.941347983,5.042134049,1.231650049,1
0.823785669,4.956553438,1.251979784,1
0.762421179,4.59679295,1.178628083,1
0.716945336,4.04632,1.13740763,1
0.901825141,4.71673621,1.164783977,1
0.975672695,4.784571922,1.21732967,1
0.961497728,5.125434973,1.113709898,1
0.766386629,4.455347665,1.15262825,1
0.871877793,4.448968783,1.197512713,1
1.039362726,4.789040598,1.198514978,1
1.167055764,5.011119256,1.13018374,1
0.921044757,4.462435783,1.133323279,1
1.139536338,4.738638486,1.158119163,1
1.201760859,4.783777709,1.160987766,1
0.893711405,4.77367343,1.122305978,1
0.87312108,4.551353595,1.156565166,1
0.990848633,4.349072305,1.210342251,1
0.919976053,5.301172552,1.053356914,1
0.84666627,6.559294465,1.089220459,1
1.166383138,6.187063593,1.044304863,1
0.928915923,5.020805778,1.06021856,1
1.190727139,5.136012685,1.2151637,1
1.017196228,4.645972587,1.292626595,1
0.946964559,4.546703159,1.256206812,1
0.929595947,4.912274271,1.170474713,1
0.90004381,4.959192514,1.233229085,1
0.865621825,4.377406222,1.172764658,1
1.048239222,4.41448412,1.271232328,1
0.756403494,4.783863057,1.188988924,1
0.944142272,4.849467498,1.240730934,1
0.752112042,4.04632,1.170753091,1
0.766108608,4.754992364,1.172566828,1
0.978647045,5.158961818,1.200928153,1
0.951272138,4.738684359,1.155982641,1
0.924364536,4.232546725,1.181544803,1
0.918039261,4.482090536,1.152994441,1
0.905736151,4.690922379,1.218055944,1
0.727082594,4.088221013,1.107937641,1
0.771520938,4.401081911,1.121637281,1
0.947609967,5.941996108,1.222627978,1
0.938225757,4.862787146,1.20285942,1
0.886438805,4.550012445,1.189427692,1
1.02953121,4.572273456,1.155169067,1
0.94912143,5.098636868,1.278737147,1
0.964209703,4.04632,1.186083959,1
1.370554836,4.744670218,1.171909695,1
1.153010888,4.862243606,1.178517217,1
0.824179965,4.912980886,1.25620992,1
0.897550461,4.339627092,1.172626599,1
0.951942808,4.74857879,1.183955243,1
0.844920497,4.336833691,1.035895927,1
0.731387779,4.802130442,1.141853789,1
0.886979633,4.04632,1.044987212,1
0.797181051,5.07899358,1.189830354,1
1.085383931,4.621668176,1.07828327,1
0.879522907,4.04632,1.001638879,1
1.039484285,4.118694477,1.164721092,1
0.941543037,4.531057115,1.139955114,1
0.968042501,4.381528105,1.052545768,1
1.008360451,4.664257161,1.163399417,1
1.057079991,4.461221039,1.207642002,1
0.939519276,4.317824054,1.180392229,1
1.003231908,4.378734704,1.111689491,1
0.88560413,4.04632,1.124930828,1
0.839420827,4.26979207,1.073502343,1
1.022653229,4.482686105,1.204020173,1
1.066375458,4.717215918,1.228679612,1
0.960037781,4.449945429,1.207540301,1
0.822405536,4.688802201,1.164367513,1
0.986471149,4.590918691,1.17587033,1
0.887673497,4.321004419,1.20394538,1
0.931221033,4.413863836,1.189621487,1
0.905986306,4.465330131,1.172496432,1
0.798459066,5.002854236,1.092442328,1
0.789754815,4.325660087,1.14930831,1
1.043261812,4.366122076,1.178506045,1
1.092711302,4.521996263,1.142904655,1
1.054796536,4.27857133,1.162936219,1
0.907507294,4.606229407,1.108030779,1
1.02243956,4.04632,1.005820455,1
0.845161346,4.429814034,1.170540949,1
0.847857663,4.158056035,1.143928928,1
0.965315395,4.841242077,1.197281767,1
0.913076511,5.138088147,1.139121317,1
0.922661274,4.551113319,1.166601899,1
0.869593692,5.019440522,1.180255854,1
0.923870262,4.04632,1.077928966,1
0.802069605,4.395835246,1.161271799,1
0.713206968,4.6277785,1.153438652,1
0.990209492,4.296964242,1.11602193,1
0.792517879,4.689186976,1.181327497,1
0.868138879,4.169906827,1.105022815,1
0.660300137,4.353594096,1.057747136,1
0.7702289,4.279536547,1.139885804,1
0.859591069,4.283251183,1.122311906,1
0.899955876,4.459743329,1.184763601,1
0.736901419,4.625119227,1.192788899,1
0.778323092,4.197961762,1.124409734,1
0.650177364,4.191975903,1.089079228,1
0.818104043,4.277833678,1.196596491,1
1.10284037,4.04632,1.138195831,1
1.164097041,4.833894596,1.121428755,1
1.104553521,4.698426238,1.256041895,1
1.11401408,4.457865185,1.187319679,1
1.37293616,4.292139277,1.175237833,1
1.054873524,4.158056035,1.185941911,1
1.429734399,4.379931876,1.143616134,1
1.248225792,4.375007487,1.197612334,1
1.319582323,4.325660087,1.212672015,1
1.212902698,5.346031416,1.249960664,1
1.265067799,4.695374415,1.200881795,1
1.140062681,4.752639294,1.210355761,1
1.131839061,4.04632,1.004263985,1
1.321180227,4.04632,1.156388679,1
1.317963686,4.501625609,1.18515027,1
1.108380514,4.627347382,1.244840806,1
0.992561084,4.383124334,1.254926208,1
1.416151201,5.370199401,1.19214732,1
1.363133661,4.308899682,1.232872408,1
1.11220691,4.393499823,1.242105976,1
1.171310202,5.576070773,1.22864032,1
1.111443916,4.466918314,1.021222202,1
1.195451579,4.04632,0.906965485,1
1.305630501,4.696610849,1.117962731,1
1.469001518,5.332796526,1.201191602,1
1.250156798,5.281411781,1.275993976,1
1.202752834,4.04632,1.224674479,1
1.140648428,6.824869016,1.133715102,1
1.368335715,6.598240937,1.110688769,1
0.946270595,6.02416568,1.091519129,1
0.817896302,4.55072034,1.106103441,1
0.937117418,4.598683791,1.217543537,1
0.951328925,4.191975903,1.135284244,1
1.01311659,4.66784818,1.215040835,1
1.268644575,4.593071395,1.160353911,1
0.877173487,4.748403129,1.189883939,1
0.814780914,4.479696193,1.091444079,1
1.086931482,4.299056269,1.13966019,1
1.082534742,4.32210485,1.154207218,1
0.840717628,4.414223773,1.193906581,1
0.941355682,4.311102967,1.158548389,1
0.842085865,4.730119155,1.21416439,1
0.734069219,4.559152083,1.164229186,1
0.792425879,4.353527684,1.176512743,1
1.037798191,4.298413165,1.210835996,1
0.792244725,4.475423705,1.112208526,1
0.849749383,4.537958554,1.182513489,1
0.824200991,4.295331735,1.135005429,1
0.838380712,4.04632,1.157929023,1
0.907475731,5.090229673,1.132953715,1
0.902898672,4.351199752,1.141181357,1
0.751857231,4.944990932,1.162058808,1
0.793050988,5.310525377,1.174179752,1
0.767998977,4.476503734,1.057065492,1
1.005583895,4.536607206,1.080651288,1
0.962922586,5.011286532,1.155797805,1
0.920962069,4.494884778,1.177888914,1
0.81250868,4.205035959,1.178510988,1
0.885317643,4.375007487,1.149848795,1
1.01563029,4.696783346,1.133681783,1
0.9920272,4.46194419,1.168093912,1
0.951683144,4.737056699,1.148930433,1
1.03988336,4.459743329,1.105420297,1
0.871995554,4.397490395,1.147152049,1
1.054617317,4.540161838,1.159923341,1
0.849908915,5.108674071,1.22856821,1
0.950962965,4.272743942,1.151736597,1
1.008381608,5.015319223,1.151920822,1
0.892408951,4.264205268,1.126820086,1
0.787935082,5.011011288,1.223011998,1
0.8601513,4.682056489,1.19255054,1
0.767177201,4.130122026,1.136656562,1
0.725278146,4.280965673,1.066458448,1
0.716160888,4.437396122,1.11114652,1
0.999810952,4.370279751,1.188986447,1
1.038573058,5.495534842,1.097711547,1
1.028404295,4.381137117,1.196698822,1
1.05151769,4.456018795,1.20641878,1
0.972677405,4.325660087,1.123149494,1
0.948146734,4.583325571,1.094436284,1
1.171081776,4.87699278,1.160821524,1
1.029207486,5.722360524,1.150271882,1
0.871761361,4.309697797,1.123552638,1
0.975449733,4.292139277,1.07262513,1
0.913051003,4.263141115,1.091509559,1
1.069527371,5.684099718,1.154863858,1
0.961774488,4.828472244,1.155042024,1
1.017356166,5.009197878,1.147239807,1
0.804081057,5.176876722,1.135657686,1
0.800002663,4.04632,1.108070104,1
0.878175581,4.703929014,1.164266756,1
0.837280111,4.549132157,1.159847909,1
0.936735573,4.509105728,1.1757535,1
0.718497847,4.350135958,1.085450792,1
0.987277632,4.213924052,1.023753205,1
0.621622042,4.940208279,1.075250423,1
0.647222437,4.325660087,0.860891578,1
0.746606176,4.26979207,1.007249329,1
1.072658123,4.04632,1.145861211,1
1.196392123,4.102188017,1.157125526,1
1.674165177,4.884340262,1.158253376,1
1.387852294,5.248673513,1.141700451,1
1.301742907,4.653681138,1.102933912,1
1.048195344,4.04632,1.097797421,1
0.752734433,4.094206872,1.096447862,1
0.872188414,4.692720713,1.196395987,1
0.880972139,4.602593762,1.18602973,1
0.862412371,4.63942668,1.204794648,1
0.817382599,4.378734704,1.102626571,1
0.9077187,4.894396418,1.220369636,1
1.226948264,4.745616314,1.214092647,1
1.067413009,5.006792277,1.269483247,1
0.994135172,4.883107732,1.283968646,1
0.957766651,5.237212133,1.243996762,1
0.790379119,4.04632,1.169399854,1
0.96504699,4.130122026,1.238641098,1
0.826272445,4.04632,1.156741686,1
0.942581823,4.753108226,1.247079248,1
1.025126968,4.540235433,1.105959794,1
0.898153428,5.357032725,1.206261583,1
0.88069118,5.01295497,1.191453921,1
0.766324995,5.212344724,1.195367431,1
1.032653292,5.052785069,1.237730343,1
1.077341396,5.205799876,1.142887808,1
1.076608553,4.432607435,1.241425325,1
0.795777596,4.834853138,1.050230391,1
0.884894468,4.383264081,1.191751001,1
0.792541911,4.292139277,1.064740359,1
0.945889527,4.510818636,1.18527584,1
1.150382446,4.39536209,1.165363523,1
0.963142783,4.518271728,1.124997042,1
0.597527547,4.409462113,1.087734106,1
0.924719036,4.521198148,1.118222804,1
1.004010502,4.440056504,1.15806047,1
0.837549919,4.04632,1.14490491,1
1.040398138,5.229196741,1.092564901,1
1.120930161,4.859035086,1.152967699,1
0.937343717,4.26979207,1.051576448,1
0.973300317,4.463518098,1.183647307,1
1.14828998,4.954760297,1.218753559,1
0.78864675,5.453768833,1.171434617,1
0.975005519,4.353594096,1.008077719,1
1.024510678,4.378862359,1.219740204,1
0.972110269,6.204357333,1.166155657,1
1.113796686,4.548288095,1.16776235,1
1.390467512,4.550323294,1.221530163,1
1.128658361,4.432607435,1.214040442,1
1.102777027,4.757469986,1.202920392,1
1.173294335,4.605794266,1.205469094,1
1.149242814,4.63506706,1.194968084,1
0.934568046,4.704979885,1.204012814,1
1.002030974,5.458140178,1.290502661,1
1.009078358,4.797107004,1.197448886,1
0.931525266,4.394466566,1.127193559,1
0.943023346,4.751986268,1.171086879,1
0.875045674,5.062111223,1.199884346,1
0.870993643,5.106629251,1.224634266,1
0.642362517,4.04632,1.066616227,1
0.750063701,4.348007294,1.111511711,1
0.765241073,4.373546959,1.173991776,1
0.883205861,4.119889455,1.176696828,1
0.780541646,4.297726079,1.125105331,1
0.787945122,4.513154269,1.176164512,1
0.966747386,4.919011109,1.214612443,1
0.910057028,5.03848913,1.161395623,1
0.847870706,4.277531362,1.19694631,1
0.700157017,4.04632,1.082826719,1
1.110321393,4.810382096,1.18633477,1
0.917327396,5.17651028,1.157359094,1
1.007017273,4.989951227,1.125783173,1
0.935861719,4.451762184,1.040177501,1
1.073149108,4.786160105,1.19371711,1
0.962151541,4.946986218,1.144608665,1
0.985522904,5.020351153,1.186844784,1
0.971078536,5.203084557,1.178871444,1
0.961123432,6.093813171,1.167661893,1
0.912290055,4.467533415,1.190983594,1
1.027089069,4.7319433,1.141421068,1
0.910161171,6.729004434,1.175766267,1
0.869255818,4.132661482,1.176810914,1
0.724855639,4.317678942,1.040679596,1
0.900162363,4.556315188,1.19305257,1
0.81889151,4.191975903,1.075466543,1
1.120572741,5.698797049,1.291135886,1
1.046048049,5.446580338,1.289799932,1
1.111259198,4.410749519,1.261981744,1
1.141934416,5.554500704,1.236527704,1
0.910911593,5.20040488,1.275877079,1
1.030453839,4.720706667,1.105427032,1
0.962438714,4.20554385,1.201246454,1
0.998705611,4.82341331,1.167176356,1
0.871083966,4.705398155,1.127212667,1
0.939634685,4.102188017,1.16705345,1
0.908778258,4.340916354,1.16318291,1
0.852078929,4.158056035,1.078044529,1
0.845370479,4.267397726,1.134990508,1
0.932280821,4.792906542,1.214591125,1
0.914053025,4.692463872,1.178835351,1
0.965219485,4.920616781,1.190457516,1
0.911906341,4.498332943,1.215849935,1
0.880150273,4.780821173,1.22278342,1
0.680042779,4.39422841,1.138810053,1
0.947496784,4.917396149,1.230273291,1
0.785383819,5.157347243,1.085176926,1
0.890644329,4.470499142,1.123545141,1
0.912251647,4.551957813,1.220920472,1
0.920305763,4.308899682,1.131516932,1
0.892063329,4.660868192,1.079278001,1
0.903720403,4.663429867,1.201689607,1
0.768040649,4.952135545,1.064139924,1
0.735934013,4.919247361,1.175561397,1
0.976648605,4.521198148,1.116476763,1
0.862796727,4.297726079,1.126846867,1
1.046044711,4.04632,1.093843432,1
0.956381687,4.201444443,1.18083265,1
1.086566758,4.50744319,1.269566794,1
0.668954981,4.158056035,1.119216749,1
1.027440069,4.917579166,1.173913052,1
0.972830798,4.317723454,1.246480499,1
1.102207048,4.597569422,1.254016983,1
0.931113828,5.070547405,1.250553975,1
0.957709502,4.737597299,1.209425215,1
1.106715794,5.391455987,1.172701043,1
1.168881809,4.07984081,1.148000118,1
1.381700029,4.127973256,1.237177042,1
1.199427293,4.239751747,1.22760383,1
1.026024728,5.407342767,1.242912821,1
0.790361527,6.29193709,1.125364072,1
1.334844838,5.493120378,1.335297548,1
1.191658153,5.426711459,1.237471412,1
1.377219166,5.99051844,1.307389837,1
0.956412208,5.691221988,1.058351176,1
0.808341425,4.535165153,1.150717548,1
0.871192994,4.660868192,0.998067605,1
1.290879464,5.319249141,1.259861015,1
0.805908797,4.624098875,1.19479338,1
0.80930211,4.381528105,0.995895726,1
1.224174199,6.199218065,1.237278651,1
1.163599309,4.778186023,1.195574748,1
0.807049042,4.848260657,1.131517871,1
0.979663256,4.706511879,1.171889913,1
0.992500751,5.034041687,1.177758071,1
0.801895277,5.053535627,1.160071494,1
1.074495293,5.237050062,1.210264903,1
0.894971222,4.571479364,1.13892093,1
0.519122864,4.04632,0.814015208,1
1.155202195,4.884041366,1.249397389,1
1.333005343,4.094206872,0.890575861,1
0.855826221,5.814925717,0.917173386,1
0.986728684,5.099948784,1.046182353,1
0.857688796,4.561502932,1.107089309,1
1.279031188,4.348948326,1.30214173,1
1.13443964,4.968602155,1.179291579,1
1.073777661,4.774983819,1.20199439,1
0.984631909,4.989448405,1.204147372,1
0.734406965,4.197163647,1.110416747,1
0.815039066,4.459661104,1.140421408,1
0.813737016,4.532207301,1.090370998,1
1.053179832,5.197193958,1.163853372,1
1.098527022,4.429743612,1.270056089,1
1.049072231,4.280965673,1.208421854,1
0.920685329,4.524132346,1.195559092,1
0.972469963,4.660466453,1.168991733,1
0.941749327,4.293179251,1.251385667,1
0.860656717,4.300011856,1.251814806,1
0.810710444,4.470650895,1.184762385,1
1.169806304,4.797480782,1.206946874,1
0.813135798,4.549132157,1.109499639,1
1.19697048,4.520296393,1.221650175,1
1.131059185,4.475267831,1.220332935,1
0.983501924,4.603257957,1.186397591,1
1.247464127,4.597031762,1.187710106,1
0.888482865,4.754826962,1.189099473,1
1.061505881,4.37242799,1.262720685,1
1.002702705,4.57902298,1.144723558,1
0.969382389,4.509132329,1.268711147,1
1.018314176,4.324595935,1.217781172,1
1.150572962,4.335902557,1.154260248,1
1.12721454,4.95183358,1.171512173,1
1.123910393,4.477301849,1.120996347,1
1.047433484,4.920185868,1.212591497,1
0.932347771,4.945884878,1.191284454,1
1.206744991,5.185120079,1.184429823,1
0.977639793,5.625796451,1.076256502,1
0.826838148,4.69040598,1.139026373,1
1.066444703,4.397936893,1.193572035,1
1.061996882,4.527845186,1.256039162,1
1.080551325,4.997576099,1.062541241,1
0.86909543,4.515611347,1.123112196,1
1.019184595,4.966082541,1.21045741,1
0.989036141,4.660868192,1.080738228,1
1.1312934,4.689987274,1.165860743,1
0.94022292,4.336833691,1.084164819,1
1.072156535,4.524007104,1.153496122,1
1.134674865,4.465729188,1.105291545,1
1.15222264,4.331246889,1.060499573,1
1.090317234,4.963111588,1.20840322,1
0.893198822,4.04632,1.114850221,1
0.948180033,4.772604227,1.040251153,1
0.959071522,4.497782766,1.180637244,1
0.925918114,4.423828175,1.195314882,1
0.941937522,4.325660087,1.082992965,1
0.904567597,4.094206872,0.889398852,1
0.937638595,4.094206872,1.00575277,1
0.807559049,4.923648725,1.15167822,1
0.989265144,5.02474386,1.116163494,1
1.221331204,4.409462113,1.168604964,1
1.063096841,4.454954642,1.126653755,1
0.957980722,4.856406253,0.96474781,1
1.040899221,5.339529035,1.110518521,1
0.925292343,4.502205138,1.193713145,1
1.107553616,5.814103464,1.084595906,1
0.742426417,5.05639891,1.1425192,1
0.948721618,4.34428276,1.15016115,1
0.854066517,4.605000175,1.021223555,1
1.062718803,4.113361621,1.158036935,1
0.994537311,4.113361621,1.125806777,1
0.806810213,4.909466789,1.06806403,1
1.089847474,4.299659971,1.172320387,1
1.064375201,4.911392347,1.183095821,1
1.104709292,4.611065337,1.253963315,1
0.939490378,4.570900148,1.244806558,1
1.053238154,5.25680764,1.151119466,1
1.397268276,5.595424105,1.120675645,1
1.086131287,4.088221013,1.187920181,1
0.978973538,4.429017808,1.241553201,1
1.133030673,5.317327715,1.231262084,1
0.874183236,4.094206872,0.929844399,1
1.090838853,4.696771277,1.047912799,1
0.971077968,4.521198148,1.118798644,1
0.864862191,4.743807403,1.180475815,1
0.987723143,5.063989044,1.123403151,1
0.884925444,5.258041139,1.088640465,1
0.961933143,4.515489859,1.074430249,1
0.880352482,5.055015285,1.178883972,1
1.013412763,5.072404589,1.131388266,1
0.97729154,4.550728386,1.167684301,1
0.849439313,4.287749647,1.051934564,1
0.87687845,5.443292982,1.089383911,1
0.927481581,5.410433909,1.137076269,1
1.187476926,5.260216,1.077400171,1
0.873392847,4.632934183,1.081338984,1
0.822946421,4.752410692,1.17790914,1
1.116454168,5.58593499,1.173788649,1
1.092321586,5.973965326,1.109563351,1
1.18918316,5.599888562,1.062990684,1
0.813050685,4.814047983,1.087391544,1
0.933960309,4.744670218,0.925451172,1
0.747284941,4.247444863,1.11449546,1
1.012635958,4.664225474,1.107030108,1
1.037513717,4.676095071,1.214968605,1
0.878697386,4.04632,1.128696661,1
0.925563176,4.328136292,1.134841533,1
0.841832293,4.280965673,1.195846266,1
0.859008995,4.940208279,1.079564617,1
0.909877635,4.477164807,1.183142697,1
0.831564042,4.624341377,1.18466871,1
1.058088064,4.3675611,1.186104577,1
0.843368054,4.459743329,1.106899144,1
0.847300495,4.778405755,1.176946075,1
0.732364775,4.471715047,1.086373305,1
0.979289265,5.124572737,1.171450999,1
0.922570303,4.722778856,1.123075537,1
0.949633162,4.325660087,1.094540306,1
0.894749434,5.025886675,1.093421658,1
0.700526544,4.465330131,1.074358405,1
0.942334264,5.056768061,1.141675111,1
0.977927084,4.484618123,1.167224721,1
0.882168359,5.633033483,1.111413002,1
1.163599,4.75025702,1.101041461,1
0.989346847,4.094206872,1.164523451,1
0.953423071,5.51600257,1.19196539,1
0.959935457,4.910151462,1.173942662,1
0.94315643,4.561502932,1.142055755,1
0.972980887,4.608509465,1.187686872,1
0.70356422,4.496456598,1.204976969,1
1.05728727,4.889598162,1.032242378,1
0.883799038,4.573002751,1.205889217,1
0.950114912,5.449971312,1.262422805,1
1.005158788,5.555924209,1.252329423,1
1.223570139,6.677749204,1.384907204,1
0.933184564,6.208612645,1.320132328,1
0.960239537,6.811545631,1.258126065,1
0.882378694,5.422854917,1.221166894,1
0.928546254,7.841739742,1.292253164,1
1.049306852,8.217702254,1.360917225,1
0.923019736,5.762054056,1.203447696,1
0.972669074,7.223802239,1.282924163,1
1.039405967,6.292387689,1.354343122,1
0.973467042,4.094206872,1.181037898,1
1.047676838,5.957526305,1.241158088,1
1.192247119,7.683526793,1.325299152,1
0.96168136,5.922388191,1.224668743,1
0.898390492,5.845578302,1.247592731,1
0.971924842,7.074614639,1.278844114,1
0.891747853,7.005270567,1.234015052,1
0.990129694,4.819246619,1.122932814,1
1.239102255,5.241285924,1.172626033,1
0.897921343,5.796883644,1.188895169,1
0.916273299,4.421433832,1.127918057,1
0.896001193,4.981240036,1.19616915,1
1.000263815,4.56854758,1.202209035,1
1.109089092,4.04632,1.118163053,1
0.801401493,4.213924052,0.990694925,1
1.099902169,4.55814942,1.167421572,1
1.037868705,4.543427891,1.187305543,1
1.141373567,4.953972865,1.159732905,1
0.943319109,4.555130888,1.168169433,1
1.042841683,4.440819164,1.12777537,1
0.995900473,4.490359893,1.223879454,1
0.995217364,4.226624358,1.151415184,1
1.010268542,4.434862119,1.144439443,1
1.09096792,4.348938428,1.143207371,1
0.785783382,4.577066166,1.069703051,1
0.951228001,4.691472102,1.075391701,1
1.058334107,4.707868569,1.107425612,1
1.09426693,5.209798495,1.169230679,1
0.984702038,5.125194332,1.154861812,1
0.965824694,4.478499021,1.12490829,1
1.030800939,4.169229638,1.074531294,1
1.036148865,4.437396122,1.087493332,1
1.030978028,4.485282994,1.103813217,1
0.862362342,4.04632,1.096417284,1
0.843242102,4.897170193,1.108058187,1
1.063927956,4.346459177,1.143303096,1
1.055969687,4.088221013,1.043035463,1
1.113568549,4.501346873,1.132093515,1
0.812400192,4.094206872,1.135833761,1
0.980261354,4.49326414,1.032016667,1
0.90110921,4.354791268,1.187420437,1
0.974548898,4.576347098,1.131748449,1
0.948831704,4.803938035,1.181830365,1
0.892353397,4.669064731,1.191009701,1
0.845068732,5.174616743,1.227415923,1
0.90481608,5.399689952,1.198003115,1
0.899958476,4.65528139,1.183436335,1
0.804093162,4.754182048,1.182671553,1
0.924480675,5.520013859,1.193394068,1
0.893938849,4.884856627,1.128566573,1
0.948533602,4.420635717,1.088257192,1
0.900507583,5.181140136,1.193365019,1
0.850727493,4.907746616,1.265868452,1
1.258816882,4.651816498,1.277247086,1
0.844244467,4.930695871,1.200813764,1
1.079563775,4.429414977,1.137309344,1
0.898786111,4.740475073,1.181312745,1
0.862412217,4.575987133,1.174779022,1
0.708485988,4.653068436,1.143398985,1
0.951211601,4.674910717,1.270061983,1
0.915259015,4.43582754,1.241975789,1
0.800460248,4.38201484,1.180933112,1
0.935897425,5.625024821,1.179940201,1
0.976898449,4.433733242,1.201262228,1
0.899613262,4.847240808,1.221179495,1
1.24770676,5.303411302,1.113966765,1
0.935105505,5.11139049,1.158520352,1
0.99648117,5.54037834,1.111118188,1
